Username,Create time,Teks
ILCTalkshow,Fri Feb 21 00:13:13 +0000 2025,#indonesiaGelap adlh akumulasi kemarahan dr rakyat tdk hny mahasiswa tp kemarahan dr seluruh elemen masy sipil. Kami menilai bnyk skali kebijakan pemerintah hr ini yg serampangan! Rakyat seolah dijadikan kelinci percobaan! Rakyat hrs terus dikorbankan! https://t.co/nLXoCeiw8F https://t.co/UAWj4ykff6
BBCIndonesia,Mon Feb 17 12:14:35 +0000 2025,Menurut BEM Universitas Indonesia aksi #IndonesiaGelap muncul karena banyak kebijakan ugal-ugalan nirsubstansi yang menyebabkan penderitaan rakyat terus berlanjut . https://t.co/bbqEFzDYeC
Adhi_Faiz,Wed Feb 19 11:41:00 +0000 2025,Kau yang #gelap! Bukan #RakyatIndonesia! 🇮🇩 #IndonesiaGelap #IndonesiaCemas2045 #Indonesia #NKRI https://t.co/CulWdtzQcb
ilhampid,Thu Feb 20 10:12:45 +0000 2025,Aksi #IndonesiaGelap di papua gabungan masyarakat mahasiswa anak SMP dan SMA bahkan anak SD pun ikut terlibat Polisi gunakan pendekatan senjata api saat bubarkan massa Heh ..?? Ndasmu mikir pora .? Demo adalah Hak tidak ada batasan usia Periode 2025-2030 gelap kebijakan https://t.co/m29XCMjeUU
siomayayamjamur,Sun Feb 23 00:09:19 +0000 2025,facist racist shitty government blatant corruption poverty rate is off the roof anti intellectualism people dying. the real representation of indonesia. #IndonesiaGelap https://t.co/lOCaxnGzJU
don_muzakir_,Sat Feb 22 18:38:32 +0000 2025,Gak ada yang namanya indonesia Gelap yang ada indonesia terang. #indonesia #indonesiacerah https://t.co/21kDufaYKL
DS_yantie,Thu Feb 27 06:35:41 +0000 2025,Pejabat nya pada rangkap jabatan Rakyat nya banyak yg gak punya pekerjaan akibat PHK dan cari kerja sulit. Lalu presiden tanya Indonesia gelap apanya yg gelap Rakyat pun kompak menjawab: Ndasmu yg gelap https://t.co/JEGjzk7R3W
BBCIndonesia,Sat Feb 22 08:41:17 +0000 2025, Baju hitam kita hari ini membuktikan Indonesia belum terang. Indonesia belum terang Indonesia masih kelam teriak orator dalam aksi unjuk rasa #IndonesiaGelap (21/02) di Jakarta Aksi juga berlangsung di beberapa kota seperti Bandung Makassar Surabaya dan Yogyakarta. https://t.co/iUgDK9l4g1
Joglosemarnews,Wed Feb 19 11:45:24 +0000 2025,Ratusan Mahasiswa Demo di Depan Kantor DPRD Solo Ada Tulisan #Indonesia Gelap - https://t.co/f8obuCX6y5 https://t.co/WCmIOZTlmi
dwrhmi,Wed Feb 26 14:11:18 +0000 2025,jir ini lg besar2an dikoreksi bilangnya indonesia tidak gelap 
ilhampid,Fri Feb 21 10:56:06 +0000 2025,Aksi #IndonesiaGelap di cirebon diwarnai ricuh antara SDM jual sawah vs mahasiswa berbagai aksi hari jumat ini juga ada di jawa tengah bandung dan patung kuda jakarta Jangan kaget dgn provokasi dan polisi dr dulu juga begitu #DarkIndonesia https://t.co/kG1mNMDsVT
Yurissa_Samosir,Tue Feb 25 23:50:31 +0000 2025,Tahu gak Pak @prabowo apa yg di maksud indonesia gelap yaitu : 1. masih banyak rakyat yg pengangguran 2.banyak korupsi yang belum bisa di atasi 3 Pendidikan Masih Mahal dulu Juga Mulyono bilang Ekonomi Meroket tapi Faktanya Sembako Masih Mahal gak usah OMON -OMON pak ! https://t.co/nF831TDzxB
protimesdotco,Fri Feb 21 15:34:47 +0000 2025,Rakyat membentangkan sejumlah tuntutannya pada unjuk rasa Indonesia Gelap di sepanjang jalan patung kuda Jumat (21/2/2025). (Baca Berita Selengkapnya di https://t.co/IKvi3Yr6Sb) #Protimes #Indonesia #Jakarta #Demonstrasi #AksiIndonesiaGelap #Tuntutan https://t.co/xwW9vrIJUK
embahjsx,Thu Feb 27 08:53:09 +0000 2025,INI BUKAN #INDONESIA GELAP TAPI MAJULAH INDONESIAku https://t.co/j9MzqRpd2p
BatinDuansa,Tue Feb 25 11:06:36 +0000 2025,Indonesia tetesan surga keindahannya gemah ripah loh jinawi kekayaan alamnya luar biasa tapi tetap saja tdk terlihat kalau gelap... #IndonesiaGelap https://t.co/bP7QetxT3O
Atnatober07,Tue Feb 18 02:18:01 +0000 2025,Pendidikan Kesehatan dan Ketahanan Pangan adalah pilar utama untuk kemajuan suatu negara.Semuanya itu adalah unsur2 terpenting yang harus menjadi prioritas pemerintah dan harus ditingkatkan Bukan malah diKurangi anggarannya. #Indonesia Gelap #Indonesia Cemas #Pemerintah gelap
traditionaldoct,Wed Feb 19 03:21:19 +0000 2025,#Indonesia Gelap Mahasiswa tengah mempersiapkan aksi besar-besaran bertajuk Indonesia Gelap pada 20 Februari 2025. Konsolidasi terus dilakukan hingga kemarin malam. Ketua BEM SI Herianto mengatakan aksi ini akan melibatkan massa yang lebih besar dari aksi 17 feb 2025 yg lalu https://t.co/lignVkNGrS
PakarINTELek,Mon Feb 17 10:27:25 +0000 2025,#IndonesiaGelap segelap masa depan mereka. Mereka hanya diajak untuk kenyang tanpa perlu menjadi pintar dan berprestasi. Menyedihkan nasib Indonesia... https://t.co/X8RCMLEyOb
FaizalR06090674,Tue Feb 18 05:39:39 +0000 2025,#Indonesia gelap
ArjunaIren60073,Wed Feb 26 07:12:12 +0000 2025,Abis gelap terbitlah gelap. #indonesia gelap https://t.co/RF83prpdSu
KontraS,Tue Feb 18 10:19:24 +0000 2025,#IndonesiaGelap adalah situasi nyata saat Negara dipimpin oleh sosok yang punya sejarah gelap karena diduga kuat terlibat dalam kejahatan kemanusiaan. Tugas bagi kita semua untuk bisa melawannya sehingga menjadi cahaya bagi Indonesia. Jangan Diam! LAWAN!!!
thandojo,Sat Feb 22 12:37:03 +0000 2025,A person lies down during an anti-government #protest called Indonesia Gelap (Dark Indonesia) against the recent budget cuts and other policies near the presidential palace in #Jakarta #Indonesia https://t.co/TcXclYvzGk
Aunike_hihola,Tue Feb 11 16:21:25 +0000 2025,Sinergi dan kolaborasi dalam pemberantasan peredaran gelap narkotika di #Indonesia https://t.co/HPgHUfq3Ri
ZonaSelamat,Thu Feb 20 12:32:13 +0000 2025,#INDONESIA.GELAP.GEGARA.IJAZAH.PALSU
FadliRoute83920,Wed Feb 26 05:08:55 +0000 2025,Pemerintah mana Peduli dgn Pendidikan di Indonesia Pemerintah lebih peduli sm Retwet Kepala daerah di Magelang 13M MBG abis duit sia -sia.Kalo org Indonesia pintar nga di pakai di negri ini org jujur langsung di tendang.Makanya Mahasiswa unjuk rasa #Indonesia Gelap#
tempodotco,Thu Feb 20 10:20:00 +0000 2025,Diklaim Indonesia Gelap Istana Sebut Masih Bercahaya Terang Benderang https://t.co/SMxvjTg3UN
YubiKal6318,Tue Feb 18 12:46:26 +0000 2025,#Indonesia gelap
konde_co,Tue Feb 25 13:07:23 +0000 2025,Aksi #IndonesiaGelap membuktikan bahwa rakyat tak tinggal diam di tengah suramnya pemerintahan Indonesia saat ini. Dari ibu-ibu K-Popers kawan disabilitas komunitas jurnalis mahasiswa hingga pengusaha semua bersatu menyuarakan tuntutan: kebijakan prorakyat keadilan bagi https://t.co/07Jiy29l63
blackshark7890,Tue Feb 25 23:04:43 +0000 2025,Indonesia memang sudah sangat gelap siapapun pemimpinnya akan sangat sulit untuk lepas dari keterpurukan ini korupsi semakin terang an disemua bidang kolusi semakin nyata nepotisme tanpa malu lagi dipertotonkan untuk lepas saja sangat sulit apalagi menjadi Indonesia emas https://t.co/JTniJGKxab
thandojo,Fri Feb 21 12:34:21 +0000 2025,#University students take part in an anti-government #protest called Indonesia Gelap (Dark Indonesia) against the recent budget efficiency policies near the presidential palace in #Jakarta #Indonesia https://t.co/Dtvz4p7ZAC
NenkMonica,Sat Feb 22 10:09:25 +0000 2025,Pesan Mahasiswa bertajuk Indonesia Gelap sudah mendunia. Sebuah pesan bhw negara yg kaya raya sdg memiskinkan penduduknya secara sistematis. https://t.co/2ut6Oq67bU
BudiePotu,Fri Feb 21 07:44:16 +0000 2025,@CNNIndonesia Yg ini aja prabowo hanya nyengirr.. Demo media asing..ndasmu..! #Indonesia Gelap #IndonesiaSemakinGelap https://t.co/hOzkD8prAy
Pakde_Tiktak,Mon Feb 24 01:58:32 +0000 2025,#Indonesia gelap Era sebelum Morlyono berkuasa tidak ada berita sedemikian https://t.co/MGAt6EIbep
ilhampid,Tue Feb 18 09:41:44 +0000 2025,Ingat #IndonesiaGelap ingat kasus di malang karena kebodohan anak SMA berseragam dan bersenjata lebih dr 100 nyawa melayang di kanjuruhan Itu adalah potret Penegak hukum indonesia kalau ada yg membantah Ndasmu mesti di koreksi Tolak danantara tolak makan bergizi gratis https://t.co/IqHmhP7aOo
H4T14K4LN4L42,Mon Feb 24 15:52:31 +0000 2025, Indonesia Gelap Karena lemahnya penegakan hukum era @prabowo @Gerindra dan @DPR_RI @puanmaharani_ri bahkan koruptor kakap di lindungi. Korup Ratusan triliun hanya 6.5 Thun. https://t.co/E35x7AlrdT
megapolitikum,Wed Feb 19 13:05:10 +0000 2025,Indonesia gelap atau proyek yang bakal dikorupnya yang jadi gelap? Gak punya mainan lagi ya. Hidup mahasewa #megapolitikum #zamanbatu #prabowo #indonesia #karyasenikritis #seniuntukmu https://t.co/PnARuXCYfC
hperdana445,Sun Feb 23 12:52:40 +0000 2025,Makan Bergizi Gratis Dan Efisiensi Anggaran Itu Program Pro Rakyat Kok Bisa - Bisa Nya Di Demo Ditambah Lagi THR ASN Cair Bulan Maret Kok Bisa - Bisa Nya Dituntut Juga Dengan Dalih Nggak Cair Di Demo Indonesia Gelap Hari ini #demomahasiswa #hastokristiyanto #kpk #indonesia https://t.co/OxWDqtWFQx
NasionalBerita_,Wed Feb 26 03:00:01 +0000 2025,Prabowo: Yang Melihat Indonesia Gelap Itu Siapa? #prabowo #rabu #presidenprabowo #demokrat #partaidemokrat #indonesia #ekonomi #beritanasional https://t.co/3OPNWpLvjd
jackjackparrr,Sat Feb 22 16:04:01 +0000 2025,Rekap #Indonesiagelap hari ini 1. 58 SHGB pagar laut batal dicabut 2. Retret kepala daerah ga penting ngabisin 13Milyar 3. Politeknik Bengkalis cuma punya 3bulan lagi untuk bayar listrrik karna efek efisiensi 4. CNN dimasak community notes &amp; klarifikasi gak penting https://t.co/HDYspZTWoJ
daulatrakyatcom,Fri Feb 21 08:34:23 +0000 2025,Mensesneg Prasetyo Hadi Ajak Massa Aksi Indonesia Gelap Dialog Soal Tuntutannya Source : @i_ketut_juliarta #politikindonesia #politik #indonesia #opposite #saveourdemocracy #aktivis #pemilu #pilpres #presidentemedia #indonesiafraudelection #massivefraudelection #peoplepower https://t.co/dZN30fwroj
MediaVoi,Tue Feb 25 16:10:41 +0000 2025,Respons #Indonesia Gelap Prabowo Bicara Prediksi RI Masuk Daftar Negara Ekonomi Terbesar ke-4 Dunia di 2050 https://t.co/rsaK1X1iuK
KompasTV,Mon Feb 24 10:30:00 +0000 2025,Kritik #IndonesiaGelap disampaikan mahasiswa &amp; masyarakat sipil atas kebijakan efisiensi anggaran yang dikhawatirkan memengaruhi dunia pendidikan dan sektor publik lainnya. Benarkah awan mendung tengah menggelayuti Indonesia? Simak #DipoInvestigasi malam ini pkl 20.30 WIB di https://t.co/N4JBcDx8MM
ElfizaEnny,Wed Feb 26 01:16:09 +0000 2025,Rakyat Indonesia yg melihat #IndonesiaGelap #IndonesiaGelap Krn Kemiskinan PHK Kriminal yg tinggi Hukum yg tajam kebawah Koruptor yg di sanjung2 Pendidikan bahan pokok yg mahal antrian ngisi BBM. Dll msh banyak. Itulah yg dirasakan Rakyat. https://t.co/UzTdTMmwUK
jolankperwira,Tue Feb 18 17:05:40 +0000 2025,#INDONESIA GELAP #INDONESIA OMON2 #INDONESIA MENCRET
vicko_twitt,Tue Feb 18 12:15:22 +0000 2025,@straits_times Dark indonesia not because there is no light but because those in power choose to close their eyes. we see we know but our voices continue to be muted #IndonesiaGelap
MbahZainud92327,Tue Feb 25 12:08:23 +0000 2025,@BosPurwa #indonesia betul2 gelap
FadliRoute83920,Tue Feb 25 17:58:12 +0000 2025,#Indonesia Gelap Gulita #
BromeSid58795,Wed Feb 19 12:18:14 +0000 2025,#Indonesia -Gelap Tumbangkan rezim boneka adik2ku mahasiswa.
Currentgulfnews,Mon Feb 17 10:58:10 +0000 2025,Indonesia Protests Indonesia Gelap Movement Sparks Nationwide Demonstrations #IndonesiaGelap #Indonesiaprotests #Indonesia https://t.co/uPItblhfQM
AdiSept10286442,Thu Feb 27 12:46:34 +0000 2025,#Indonesia gelap https://t.co/bQmwdSC8DU Postingan ini dibagikan via TikTok Lite. Unduh TikTok Lite untuk menikmati postingan lainnya: https://t.co/jcYx6mxFVP
lysavana1,Tue Feb 25 02:46:16 +0000 2025,#IndonesiaGelap Dimulai ketika Pak @SBYudhoyono dan @Yusrilihza_Mhd mengatakan ada pelanggaran konstitusi berat tp mereka malah bergabung Disusul oleh @PDI_Perjuangan yg tidak menggunakan hak angket Wes lah.. Innalillahi #Danantara https://t.co/xGr5aW9WwS
Padiltea1,Thu Feb 20 06:49:17 +0000 2025,Kerja diluar negri pulang beli rumah. Di Indonesia ngontrak aja telat bayarnya. #Indonesia gelap.
jolankperwira,Tue Feb 18 17:02:37 +0000 2025,#INDINESIA GELAP #INDONESIA CEMAS
firmanjava89,Thu Feb 20 04:08:50 +0000 2025,@tanyarlfes #indonesia gelap #dark indonesia
s_mulyatie,Wed Feb 26 18:24:38 +0000 2025,Berhalusinasi setinggi langit tapi hasilnya #IndonesiaGelap #DarkIndonesia Hasil dari pemimpin oplosan PHK merebak menggila dimana² Penduduk Pribumi sekarat mencari nafkah Bikin program MBG tapi keluarga di rumah tidak dipikirkan Korupsi berjemaah menghentak kewarasan nasional https://t.co/dChEBMl7P1
szasadiandra,Tue Feb 25 01:02:11 +0000 2025,literally Indonesia gelap. Sampe g keliatan tulisannya
SoeboerWah55865,Fri Feb 21 02:00:27 +0000 2025,#INDONESIA GELAP.# INDONESIA CEMAS.Lihat video M.Anwir! #TikTok https://t.co/KL8Nh38oC9
NKRIndonesia79,Wed Feb 26 01:59:25 +0000 2025,@democrazymedia Ini aja udah gelap Pak! Bagaimana dengan Bansos? Dugaan korupsi IKN? PSN? FOOD ESTATE? Timah? Dan dugaan korupsi kakap lainnya ... Jika hukumnya lembek itu gelap Pak! Indonesia Gelap ketika mafia dan koruptor ada yang tak tersentuh hukum karena kedekatan dgn penguasa. https://t.co/5j3Idw8QwU
KompasTV,Mon Feb 24 08:30:00 +0000 2025,Kritik #IndonesiaGelap disampaikan mahasiswa &amp; masyarakat sipil atas kebijakan efisiensi anggaran yang dikhawatirkan memengaruhi dunia pendidikan dan sektor publik lainnya. Benarkah awan mendung tengah menggelayuti Indonesia? Simak #DipoInvestigasi malam ini pkl 20.30 WIB di https://t.co/4l9WiAbR7z
akuntwiter968,Sun Feb 23 13:49:17 +0000 2025,Terima kasih atas kesempatan untuk belajar bahwa keadilan bukanlah prioritas di sini. Kita baru menyadari bahwa menjilat dan ketamakan lebih dihargai disini daripada kejujuran. Si miskin makin miskin penjilat dan perampok makin kaya. Met rehat gaess.. #IndonesiaGelap https://t.co/0iqf2qEQGy
manekinekorose,Thu Feb 27 03:04:03 +0000 2025,Lost words for this country for sure. Literally Indonesia gelap.
BungkusTukang,Mon Feb 24 06:16:13 +0000 2025, Indonesia belum terang Indonesia masih kelam Aksi Indonesia Gelap'' menanti langkah konkret pemerintah. Yang diperlukan saat ini adalah perbaikan yang fundamental . https://t.co/PMd8QELDmA
okkymadasari,Thu Feb 20 06:30:04 +0000 2025,INDONESIA IN TOTAL DARKNESS INDONESIA GELAP Editorial @omongomongcom https://t.co/KhG357VGcS
stemkepanjangan,Wed Feb 19 03:21:36 +0000 2025,Halo teman2 tuk rangka memenangkan hearts and minds dari warganet mancanegara di sini saya akan mengumpulkan coverage mengenai demonstrasi #IndonesiaGelap di Media internasional dan media Bahasa Inggris. Tolong diklik biar jadi top story di outlet mrk https://t.co/pEwW6j44iM
c4relesshands,Fri Feb 21 10:40:58 +0000 2025,Masih gelap #Indonesia
IDNTimesBanten,Mon Feb 24 11:43:38 +0000 2025,Demonstrasi #IndonesiaGelap pecah di sejumlah daerah di Tanah Air termasuk Jakarta Yogyakarta Lampung hingga Sulawesi Selatan dan daerah daerah lainnya. Aksi itu buntut dari sejumlah kebijakan kontroversial pemerintah. [THREAD] #IDNTimesBanten #Hyperlocal https://t.co/DOjzH57aDj
aGarudasadri29,Mon Feb 17 07:14:45 +0000 2025,#Indonesia gelap Kebocoran dan KKN terus berlanjut. @prabowo @SBYudhoyono
RagilSemar,Tue Feb 18 21:01:45 +0000 2025,Sudah dibahas media tetangga sebelah #IndonesiaGelap https://t.co/DO4ES8HzDI
logos_id,Wed Feb 19 14:18:32 +0000 2025,Gelap itu ketika pemerintah membiarkan aktivis di Pegunungan Meratus tewas dibunuh. Gelap itu ketika pemerintah membiarkan jutaan warga kesulitan akses air bersih. Gelap itu ketika pemerintah membiarkan brutalitas militer terjadi puluhan tahun di Papua. Indonesia Gelap.
jackjackparrr,Tue Feb 25 11:04:05 +0000 2025,#Indonesiagelap hari ini 1. 16orang masa aksi #Indonesiagelapditahan di Polrestabes kota Makassar 2. Rakyat dirampok lagi Pertamax yang kita beli ternyata hasil pertalite oplos oleh PERTAMINA Patra Niaga ntah sejak kapan. Negara rugi Rp197Triliun. 3. Fee buzzer kena https://t.co/scazinZras
KusdiawanT93374,Fri Feb 21 12:01:02 +0000 2025, *GELAP? 2025 BISA KERJA AJA UDAH SYUKUR* ️ Bersama: *Imam Ghozali* (Aliansi Buruh Indonesia) ️ Host: *Anggi Suharnadi* *Simak selengkapnya di link ini*: ⤵️ https://t.co/ajVZngvWlR ⤵️ https://t.co/A7TeSqCPYU `#phk #lapangankerja #kurang #indonesia #khilafahnews` https://t.co/9K6uU3AYQw
sugerlash,Sun Feb 23 01:34:32 +0000 2025,Sumpah kecewa sekali karena pendeta yg diundang ke gereja bilang Indonesia gelap itu tidak benar. sebenernya mau sih dengerin khotbahnya tp setelah dia bilang bahwa Indonesia masih terang keinginanku untuk mendengarkan lgsg menurun
BasukiOktober,Mon Feb 17 12:07:12 +0000 2025,# indonesia darurat #indonesia benar² meenuju gelap #indonesia benar² cemas.https://t.co/6ZhBmVkzC2
MaShuRi1009,Tue Feb 18 04:38:05 +0000 2025,#Indonesia Tutup Usia #Kaburdulu #Indonesia Gelap #Adili Jokowi ini lah bentuk kesengsaraan rakyat yg mana byk penghianat dan byk intimidasi di seluruh indonesia serta hukum dijadikan tempat lumbung uang utk individu..
komunitaskoj,Mon Feb 24 09:55:52 +0000 2025,Peringatan Indonesia Gelap muncul di media sosial mengekspresikan kekecewaan terhadap kebijakan pemerintahan Prabowo Subianto yang baru 100 hari. Ungkapan ini tersebar dalam berbagai bahasa. Singapur dan Malaysia salah satu yang meliput https://t.co/74SzOhFgIn
sr04111954,Tue Feb 18 23:21:03 +0000 2025,#INDONESIA GELAP #KABUR AJA DULU Lagi trending. Tanggapan pejabat aneh aneh nyeleneh Mereka membela rezim. Dasar otak cebong
rhmardika,Mon Feb 24 02:35:01 +0000 2025,Hanya di Indonesia pemerintah vs oposisi bertengkar untuk hal yang gak berfaedah bagi publik. Gak ada perdebatan soal ketimpangan ekonomi deindustrialisasi kualitas SDM yang masih kurang pemberantasan korupsi perubahan iklim dan lain-lain. Inilah mengapa #IndonesiaGelap.
Ariadi783,Thu Feb 20 10:14:48 +0000 2025,Fokus membuat #Indonesia gelap
magdaleneid,Thu Feb 27 06:22:12 +0000 2025,Aksi #IndonesiaGelap sudah bermunculan sejak 17 Februari kemarin sebagai bentuk aksi protes terhadap kebijakan pemerintah yang dianggap serampangan. https://t.co/PYIljIaC0W
volkssnation,Thu Feb 27 02:45:30 +0000 2025,Tagar #IndonesiaGelap mencuat sebagai bentuk protes dari publik terkait kebijakan pemerintah yang tidak berpihak pada kebutuhan dasar masyarakat seperti pendidikan kesehatan dan penegakkan hukum. Respon publik tersebut membawa konsekuensi pada rendahnya kepercayaan terhadap.. 
moc4B3nt0,Wed Feb 26 12:42:23 +0000 2025,Yang melihat Indonesia gelap rakyat lah.. Koruptor makin menggila merajalela. PHK di mana-mana lapangan pekerjaan rebutan dengan tka hukum tumpul keatas runcing ke bawah oligarki semakin berjaya negeri para bangsat serasa disurga Mosok gak peka #IndonesiaGelap
acaiijawa,Sun Feb 23 13:15:37 +0000 2025,Sekarang Indonesia tengah trending demonstrasi #IndonesiaGelap oleh mahasiswa mereka. Jakarta Acheh Surabaya Makassar Banjarmasin dll. Ringkasnya Probowo yang baru 100 hari jadi Presiden perkenalkan beberapa polisi pemotongan bajet kat beberapa sektor penting negara. https://t.co/E95piigeBc
tongseng89,Wed Feb 26 13:07:22 +0000 2025,Indonesia ini beneran gelap pak cmn bapak aja yang gak mau liat seberapa gelapnya indonesia. Bapak hanya fokus pada sesuatu yang menurut bapak itu untung tapi di kita itu buntung #IndonesiaGelap
hezky_2002,Fri Feb 21 11:12:13 +0000 2025,Demo #Indonesia Gelap di Bandung memanas. https://t.co/gwvdJ7kbUe Massa meminta masuk gedung Dewan dengan melakukan aksi bakar-bakar hingga melempar petasan ke dalam.
hallodms25,Sat Feb 22 13:36:11 +0000 2025,Hari ini Indonesia seperti berjalan tanpa lampu penerangan di jalan yang berliku. Para pemimpin berbicara tentang pertumbuhan ekonomi tapi rakyat melihat harga-harga naik tanpa kendali. Mereka bilang demokrasi hidup tapi kritik dijawab dengan laporan polisi. Mereka koar-koar
itz_me_aini,Sat Feb 22 17:13:42 +0000 2025,@darwistriadi Indonesia gelap kalo... Pemerintahnya korupsi nepotisme Pemerintahnya gak mau denger suara rakyat Pemerintahnya motong anggaran pendidikan anak muda Pemerintahnya disetir mantan presiden Pemerintahnya bagi jabatan sebagai balas budi Pemerintahnya phk banyak karyawan imbas mbg
rkiveshits,Thu Feb 27 01:28:14 +0000 2025,Gimana ya. Kata Indonesia Gelap tuh emg pas. Negara lain yg katanya konfliknya mirip ma indo kek ada kesan ndagelnya dikit ma rakyatnya. Tapi klo indo tuh bener2 vibenya suram. Kek gak ketolong dgn mudah
stemkepanjangan,Thu Feb 20 06:52:21 +0000 2025,Ada indikasi narasinya akan dishift ke blaming pernyataan dari pejabat publik soal #kaburajadulu dan #Indonesia gelap kita kalau bisa terus menyuarakan tuntutan dari aksi dan substansi dari aksi biar framingnya tetep ke tuntutan kita bukan soal pernyataan bombastis
